 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
108,395,255,255,255,443.300,85.558,93.327,5.389,88.024
109,389,255,255,255,441.770,85.181,93.118,5.319,88.348
110,400,255,255,255,440.173,86.430,93.167,5.466,88.443
111,399,255,255,255,438.738,86.267,93.910,5.410,88.894
112,408,255,255,255,437.083,86.461,93.576,5.551,88.910
113,400,255,255,255,435.587,87.925,93.276,5.460,89.625
114,380,255,255,255,434.176,85.882,93.205,5.191,89.453
115,414,255,255,255,432.536,87.092,94.298,5.590,89.982
116,380,255,255,255,431.032,88.250,93.007,5.202,90.497
117,410,255,255,255,429.546,87.341,93.320,5.594,90.114
118,410,255,255,255,427.924,87.641,92.980,5.614,90.912
119,387,255,255,255,426.404,88.528,93.149,5.290,91.129
120,414,255,255,255,424.870,88.005,93.280,5.651,91.066
121,404,255,255,255,423.235,87.817,93.598,5.496,91.611
122,395,255,255,255,421.735,88.953,92.882,5.415,91.730
123,408,255,255,255,420.265,88.596,93.226,5.572,91.991
124,410,255,255,255,418.673,88.739,92.645,5.635,92.264
125,405,255,255,255,417.122,88.759,92.853,5.554,92.377
126,407,255,255,255,415.461,88.186,93.390,5.549,92.405
127,409,255,255,255,413.952,87.913,93.363,5.578,92.696
128,399,255,255,255,412.380,87.813,93.028,5.461,92.898
129,405,255,255,255,410.885,87.599,93.607,5.509,92.867
130,399,255,255,255,409.282,87.299,93.574,5.429,92.967
131,404,255,255,255,407.698,86.851,92.659,5.551,92.953
132,405,255,255,255,406.164,86.401,93.347,5.524,93.174
133,401,255,255,255,404.717,86.714,93.501,5.461,93.064
134,411,255,255,255,403.082,85.838,94.142,5.559,93.058
135,401,255,255,255,401.560,85.884,92.649,5.511,92.887
136,414,255,255,255,399.969,84.932,93.633,5.630,92.769
137,402,255,255,255,398.428,85.090,92.785,5.516,92.559
138,407,255,255,255,396.891,84.146,93.482,5.543,92.608
139,408,255,255,255,395.299,84.007,93.120,5.579,92.155
140,397,255,255,255,393.792,83.800,93.348,5.415,92.123
141,412,255,255,255,392.245,82.711,93.466,5.612,91.851
142,389,255,255,255,390.757,83.156,93.291,5.309,91.684
143,419,255,255,255,389.109,81.999,93.598,5.700,91.366
144,396,255,255,255,387.611,82.689,92.871,5.429,91.187
145,410,255,255,255,386.044,80.659,92.960,5.616,91.011
146,414,255,255,255,384.551,80.116,94.349,5.587,90.147
147,402,255,255,255,383.119,80.856,92.297,5.546,90.665
148,414,255,255,255,381.539,79.283,94.433,5.582,89.953
149,394,255,255,255,379.970,79.386,92.454,5.426,89.439
150,401,255,255,255,378.587,79.700,93.072,5.486,89.595
151,406,255,255,255,377.022,78.786,92.638,5.580,89.052
152,415,255,255,255,375.572,78.580,93.310,5.663,88.850
153,395,255,255,255,374.034,78.735,92.422,5.442,88.584
154,411,255,255,255,372.517,77.904,93.267,5.611,88.165
155,401,255,255,255,371.161,77.600,93.435,5.464,88.039
156,410,255,255,255,369.649,77.961,93.278,5.596,87.628
157,408,255,255,255,368.208,77.422,93.431,5.560,87.629
158,420,255,255,255,366.667,77.726,92.572,5.777,87.308
159,403,255,255,255,365.222,77.731,93.435,5.492,87.204
160,413,255,255,255,363.679,77.718,92.531,5.683,87.155
161,409,255,255,255,362.119,78.307,93.599,5.564,86.913
162,414,255,255,255,360.611,78.457,93.307,5.649,86.812
163,405,255,255,255,359.142,78.310,93.592,5.510,86.696
164,409,255,255,255,357.630,78.615,93.508,5.569,86.759
165,408,255,255,255,356.127,78.797,93.847,5.535,86.749
166,409,255,255,255,354.625,79.346,93.330,5.580,86.755
167,403,255,255,255,353.135,79.830,94.126,5.451,86.704
168,408,255,255,255,351.669,79.806,93.465,5.558,86.927
169,407,255,255,255,350.131,80.468,94.137,5.505,86.880
170,407,255,255,255,348.630,80.271,92.679,5.591,87.132
171,405,255,255,255,347.093,81.275,93.440,5.519,87.220
172,407,255,255,255,345.571,81.382,93.033,5.570,87.328
173,397,255,255,255,344.064,81.782,93.937,5.381,87.603
174,405,255,255,255,342.421,82.715,93.865,5.494,87.783
175,393,255,255,255,341.037,82.739,93.497,5.352,87.930
176,408,255,255,255,339.382,83.794,93.715,5.543,88.054
177,397,255,255,255,337.969,84.241,92.926,5.440,88.631
178,402,255,255,255,336.348,84.092,93.277,5.487,88.589
179,411,255,255,255,334.831,84.773,93.981,5.568,89.019
180,399,255,255,255,333.465,84.675,94.005,5.404,89.581
181,399,255,255,255,331.746,86.207,93.153,5.454,89.446
182,415,255,255,255,330.507,85.895,94.823,5.572,89.953
183,405,255,255,255,328.722,85.801,93.066,5.541,90.403
184,405,255,255,255,327.490,86.685,93.781,5.499,90.230
185,412,255,255,255,325.881,86.777,93.840,5.590,90.900
186,385,255,255,255,324.394,87.573,93.433,5.247,91.284
187,411,255,255,255,322.955,86.972,93.407,5.602,91.210
188,411,255,255,255,321.395,87.821,94.027,5.565,91.762
189,397,255,255,255,320.024,88.011,93.573,5.402,92.024
190,407,255,255,255,318.409,87.299,93.823,5.523,92.123
191,412,255,255,255,316.964,87.561,93.346,5.620,92.562
192,393,255,255,255,315.441,88.108,92.762,5.394,92.682
193,410,255,255,255,313.963,87.585,93.575,5.579,92.808
